,name,link,ac,health,strength,dexterity,constitution,intelligence,wisdom,charisma
14,Астральная зараза,/bestiary/9251-astral_blight/,0.35,0.03671071953010279,0.5333333333333333,0.2857142857142857,0.42857142857142855,0.2,0.35714285714285715,0.06666666666666667
15,Аартук звездный ужас,/bestiary/8700-aartuk_starhorror/,0.45,0.07488986784140969,0.4,0.35714285714285715,0.42857142857142855,0.4,0.5714285714285714,0.3333333333333333
16,Аартук травянник,/bestiary/8701-aartuk_weedling/,0.5,0.05433186490455213,0.4666666666666667,0.42857142857142855,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.3333333333333333
17,Ави,/bestiary/5103-avi/,0.4,0.0381791483113069,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.4,0.5714285714285714,0.4
18,Автогном,/bestiary/8707-autognome/,0.55,0.055800293685756244,0.4,0.21428571428571427,0.5,0.13333333333333333,0.35714285714285715,0.2
19,Агдон Длинный шарф,/bestiary/8432-agdon_longscarf/,0.7,0.0513950073421439,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.5,0.5333333333333333
20,Акулотелое отродье,/bestiary/7443-sharkbody_abomination/,0.35,0.06461086637298091,0.6,0.42857142857142855,0.42857142857142855,0.0,0.35714285714285715,0.13333333333333333
21,Аллозавр,/bestiary/88-allosaurus/,0.4,0.07342143906020558,0.6,0.42857142857142855,0.5,0.06666666666666667,0.42857142857142855,0.13333333333333333
22,Аллозавр зомби,/bestiary/5979-allosaurus_zombie/,0.3,0.07342143906020558,0.6,0.2857142857142857,0.5,0.0,0.21428571428571427,0.06666666666666667
23,Алоизия Телфан,/bestiary/7887-aloysia_telfan/,0.35,0.09544787077826726,0.3333333333333333,0.5,0.35714285714285715,0.4666666666666667,0.35714285714285715,0.5333333333333333
24,Андер,/bestiary/12562-ander/,0.4,0.09691629955947137,0.5333333333333333,0.42857142857142855,0.5,0.26666666666666666,0.35714285714285715,0.26666666666666666
25,Аниматронный аллозавр,/bestiary/12689-animatronic_allosaurus/,0.4,0.07342143906020558,0.6,0.42857142857142855,0.5,0.06666666666666667,0.42857142857142855,0.13333333333333333
26,Анхег,/bestiary/38-ankheg/,0.45,0.055800293685756244,0.5333333333333333,0.35714285714285715,0.35714285714285715,0.0,0.42857142857142855,0.2
27,Ардра Желчь,/bestiary/9256-fel_ardra/,0.4,0.04698972099853157,0.3333333333333333,0.5,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.4666666666666667
28,Арло Киттлтоу (1-4 уровня),/bestiary/12714-arlo_kettletoe_levels_1_4_/,0.5,0.09397944199706314,0.4666666666666667,0.5714285714285714,0.42857142857142855,0.4666666666666667,0.35714285714285715,0.4666666666666667
29,Архонт-светоч,/bestiary/13039-lantern_archon/,0.4,0.030837004405286344,0.0,0.5714285714285714,0.35714285714285715,0.2,0.42857142857142855,0.4
30,Ауспиция Дран,/bestiary/7478-auspicia_dran/,0.5,0.07488986784140969,0.5333333333333333,0.5,0.42857142857142855,0.4666666666666667,0.42857142857142855,0.3333333333333333
31,Ашара,/bestiary/6024-asharra/,0.35,0.04405286343612335,0.3333333333333333,0.5,0.2857142857142857,0.4666666666666667,0.5714285714285714,0.3333333333333333
32,Аартук-старейшина,/bestiary/8699-aartuk_elder/,0.55,0.10866372980910426,0.6,0.35714285714285715,0.42857142857142855,0.4,0.5,0.4
33,Адепт боевых искусств,/multiverse/bestiary/6829-martial_arts_adept/,0.55,0.08663729809104258,0.3333333333333333,0.5714285714285714,0.35714285714285715,0.3333333333333333,0.5714285714285714,0.3333333333333333
34,Адепт боевых искусств Жентарима,/bestiary/5185-zhent_martial_arts_adept/,0.55,0.07048458149779736,0.3333333333333333,0.5714285714285714,0.35714285714285715,0.3333333333333333,0.5714285714285714,0.3333333333333333
35,Адская гончая,/bestiary/197-hell_hound/,0.5,0.06461086637298091,0.5333333333333333,0.42857142857142855,0.42857142857142855,0.2,0.42857142857142855,0.2
36,Айо Джабе (1-го уровня),/bestiary/7790-ayo_jabe_tier_1_/,0.45,0.09397944199706314,0.4666666666666667,0.5,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4
37,Акросский гоплит,/bestiary/7122-akroan_hoplite/,0.65,0.07488986784140969,0.5333333333333333,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.5,0.4
38,Алагартхас,/bestiary/8426-alagarthas/,0.25,0.07488986784140969,0.5333333333333333,0.35714285714285715,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.4666666666666667
39,Алйанор Кинблэйд,/bestiary/5821-aljanor_keenblade/,0.25,0.07488986784140969,0.5333333333333333,0.35714285714285715,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.4666666666666667
40,Амарит Коппервейн,/bestiary/5823-amarith_coppervein/,0.6,0.08370044052863436,0.5333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.3333333333333333
41,Амрик Вантампур,/bestiary/6404-amrik_vanthampur/,0.6,0.09544787077826726,0.4,0.6428571428571429,0.35714285714285715,0.4666666666666667,0.5,0.4666666666666667
42,Анкилозавр,/bestiary/89-ankylosaurus/,0.5,0.09838472834067548,0.6,0.35714285714285715,0.42857142857142855,0.06666666666666667,0.42857142857142855,0.13333333333333333
43,Анкилозавр зомби,/bestiary/6015-ankylosaurus_zombie/,0.45,0.09838472834067548,0.6,0.2857142857142857,0.42857142857142855,0.06666666666666667,0.21428571428571427,0.06666666666666667
44,Арло Киттлтоу (5-8 уровня),/bestiary/12715-arlo_kettletoe_levels_5_8_/,0.65,0.07488986784140969,0.5333333333333333,0.35714285714285715,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.4666666666666667
45,Арук Громовержец Туунлакалага,/bestiary/5800-aruk_thundercaller_thuunlakalaga/,0.35,0.09691629955947137,0.6,0.35714285714285715,0.5,0.3333333333333333,0.5,0.3333333333333333
46,Астральный эльф воитель,/bestiary/8706-astral_elf_warrior/,0.55,0.08370044052863436,0.4,0.5,0.2857142857142857,0.5333333333333333,0.5714285714285714,0.4666666666666667
47,Агония,/bestiary/9263-agony/,0.3,0.06461086637298091,0.2,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.5333333333333333
48,Азака Буреклык,/bestiary/6025-azaka_stormfang/,0.35,0.17474302496328928,0.5333333333333333,0.5,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333
49,Азбара Джос,/bestiary/3328-azbara_jos/,0.4,0.055800293685756244,0.26666666666666666,0.5714285714285714,0.42857142857142855,0.5333333333333333,0.42857142857142855,0.3333333333333333
50,Архонт-гончая,/bestiary/13038-hound_archon/,0.5,0.09397944199706314,0.6,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.4666666666666667
51,Адская оса,/bestiary/6401-hellwasp/,0.7,0.07488986784140969,0.6,0.5,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.2
52,Айзек Стражни,/bestiary/946-izek_strazni/,0.45,0.16299559471365638,0.6,0.5,0.5,0.3333333333333333,0.2857142857142857,0.4666666666666667
53,Айо Джабе (2-го уровня),/bestiary/7791-ayo_jabe_tier_2_/,0.5,0.14096916299559473,0.4666666666666667,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.5,0.4
54,Аллип,/multiverse/bestiary/6460-allip/,0.4,0.05726872246696035,0.2,0.5714285714285714,0.2857142857142857,0.5333333333333333,0.5,0.5333333333333333
55,Амбициозный наёмный убийца,/bestiary/13234-ambitious_assassin/,0.55,0.13215859030837004,0.3333333333333333,0.6428571428571429,0.42857142857142855,0.6,0.5,0.5333333333333333
56,Амелия Кассалантер,/bestiary/5101-ammalia_cassalanter/,0.35,0.06461086637298091,0.26666666666666666,0.5,0.2857142857142857,0.5333333333333333,0.42857142857142855,0.4666666666666667
57,Анастасия Карелова,/bestiary/4678-anastrasya_karelova/,0.5,0.11894273127753303,0.5333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.35714285714285715,0.4
58,Андавир,/bestiary/9269-andavier/,0.4,0.13069016152716592,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.5333333333333333,0.7142857142857143,0.5333333333333333
59,Астральный эльф звёздный жрец,/bestiary/8705-astral_elf_star_priest/,0.4,0.13069016152716592,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.5333333333333333,0.7142857142857143,0.5333333333333333
60,Астральный эльф почетный караульный,/bestiary/8704-astral_elf_honor_guard/,0.6,0.13509544787077826,0.4666666666666667,0.5,0.35714285714285715,0.5333333333333333,0.5714285714285714,0.5333333333333333
61,Афемия,/bestiary/7192-aphemia/,0.5,0.07488986784140969,0.4,0.5714285714285714,0.42857142857142855,0.4,0.5,0.5333333333333333
62,Ааракокра рулевой,/bestiary/9270-aarakocra_spelljammer/,0.35,0.05726872246696035,0.26666666666666666,0.5,0.2857142857142857,0.5333333333333333,0.42857142857142855,0.3333333333333333
63,Арло Киттлтоу (9-11 уровня),/bestiary/12716-arlo_kettletoe_levels_9_11_/,0.35,0.05726872246696035,0.26666666666666666,0.5,0.2857142857142857,0.5333333333333333,0.42857142857142855,0.3333333333333333
64,Ашанн,/bestiary/7889-ashann/,0.35,0.13215859030837004,0.4,0.5,0.42857142857142855,0.5333333333333333,0.5,0.6
65,Аериси Калинос,/bestiary/3658-aerisi_kalinoth/,0.4,0.09544787077826726,0.26666666666666666,0.5714285714285714,0.35714285714285715,0.5333333333333333,0.35714285714285715,0.5333333333333333
66,Алчность,/bestiary/5731-avarice/,0.4,0.12187958883994127,0.26666666666666666,0.5714285714285714,0.42857142857142855,0.5333333333333333,0.35714285714285715,0.26666666666666666
67,Альфа грик,/bestiary/189-grick_alpha/,0.65,0.10866372980910426,0.6,0.5714285714285714,0.42857142857142855,0.13333333333333333,0.5,0.26666666666666666
68,Арманит,/multiverse/bestiary/6465-armanite/,0.55,0.13656387665198239,0.6666666666666666,0.6428571428571429,0.6428571428571429,0.26666666666666666,0.42857142857142855,0.4
69,Артус Симбер,/bestiary/6006-artus_cimber/,0.45,0.11894273127753303,0.3333333333333333,0.5,0.35714285714285715,0.5333333333333333,0.5714285714285714,0.6
70,Астральный эльф командир,/bestiary/8703-astral_elf_commander/,0.6,0.20851688693098386,0.4,0.5,0.35714285714285715,0.6,0.6428571428571429,0.6
71,Аберрантный зилот,/bestiary/12494-aberrant_zealot/,0.55,0.13509544787077826,0.4666666666666667,0.6428571428571429,0.35714285714285715,0.4,0.2857142857142857,0.6
72,Айо Джабе (3-го уровня),/bestiary/7792-ayo_jabe_tier_3_/,0.6,0.21879588839941264,0.5333333333333333,0.7142857142857143,0.5,0.3333333333333333,0.5714285714285714,0.4666666666666667
73,Айсар Кроненстром,/bestiary/5765-isarr_kronenstrom/,0.5,0.17033773861967694,0.5333333333333333,0.5714285714285714,0.42857142857142855,0.4666666666666667,0.5,0.5333333333333333
74,Ал’хайя,/bestiary/5631-al_chaia/,0.65,0.20411160058737152,0.5333333333333333,0.5,0.42857142857142855,0.4666666666666667,0.5,0.4666666666666667
75,Арадрина Сова,/bestiary/7888-aradrine_the_owl/,0.4,0.18502202643171806,0.4,0.5714285714285714,0.5,0.4666666666666667,0.5714285714285714,0.6666666666666666
76,Арригал,/bestiary/4680-arrigal/,0.5,0.1130690161527166,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.4,0.35714285714285715,0.3333333333333333
77,Архонт-страж,/bestiary/13041-warden_archon/,0.65,0.19823788546255505,0.6666666666666666,0.35714285714285715,0.5,0.4666666666666667,0.6428571428571429,0.6
78,Астральный эльф аристократ,/bestiary/8702-astral_elf_aristocrat/,0.55,0.14977973568281938,0.3333333333333333,0.5,0.2857142857142857,0.6666666666666666,0.6428571428571429,0.6
79,Амерго,/bestiary/5100-ahmaergo/,0.65,0.20851688693098386,0.6666666666666666,0.5,0.42857142857142855,0.4666666666666667,0.5,0.4
80,Анхолокс,/bestiary/10566-anhkolox/,0.5,0.2290748898678414,0.7333333333333333,0.35714285714285715,0.5714285714285714,0.13333333333333333,0.5,0.06666666666666667
81,Аббат,/bestiary/4671-the_abbot/,0.6,0.19823788546255505,0.6,0.6428571428571429,0.5714285714285714,0.5333333333333333,0.7142857142857143,0.6666666666666666
82,Аболет,/bestiary/31-aboleth/,0.6,0.19676945668135096,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.6,0.5,0.6
83,Алая погибель,/bestiary/10605-red_ruin/,0.75,0.21879588839941264,0.6,0.42857142857142855,0.5,0.4,0.5,0.4666666666666667
84,Аликсиан Охотник,/bestiary/7820-alyxian_the_hunter/,0.6,0.2599118942731278,0.7333333333333333,0.2857142857142857,0.6428571428571429,0.06666666666666667,0.35714285714285715,0.0
85,Алхун,/multiverse/bestiary/6458-alhoon/,0.5,0.21879588839941264,0.3333333333333333,0.42857142857142855,0.5,0.6,0.5714285714285714,0.5333333333333333
86,Аэрозавр,/bestiary/12092-aerosaur/,0.45,0.2261380323054332,0.8666666666666667,0.35714285714285715,0.6428571428571429,0.06666666666666667,0.35714285714285715,0.13333333333333333
87,Аликсиан Истерзанный,/bestiary/7821-alyxian_the_tormented/,0.55,0.21879588839941264,0.6666666666666666,0.6428571428571429,0.7142857142857143,0.4666666666666667,0.5714285714285714,0.6666666666666666
88,Алкилит,/multiverse/bestiary/6459-alkilith/,0.6,0.24522760646108663,0.4,0.6428571428571429,0.7142857142857143,0.2,0.35714285714285715,0.2
89,Аррант Квилл,/bestiary/5012-arrant_quill/,0.45,0.19676945668135096,0.3333333333333333,0.6428571428571429,0.5,0.5333333333333333,0.5,0.6666666666666666
90,Аболет Аликсиан,/bestiary/7813-alyxian_aboleth/,0.6,0.19676945668135096,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.6,0.6428571428571429,0.6
91,Аликсиан Бессердечный,/bestiary/7816-alyxian_the_callous/,0.6,0.2290748898678414,0.7333333333333333,0.6428571428571429,0.6428571428571429,0.4666666666666667,0.5714285714285714,0.6666666666666666
92,Арканалот,/bestiary/320-arcanaloth/,0.6,0.1512481644640235,0.5333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.5333333333333333
93,Архидруид,/multiverse/bestiary/6463-archdruid/,0.45,0.22466960352422907,0.4666666666666667,0.5,0.35714285714285715,0.4,0.7142857142857143,0.3333333333333333
94,Архимаг,/bestiary/419-archmage/,0.35,0.14390602055800295,0.3333333333333333,0.5,0.35714285714285715,0.6666666666666666,0.5,0.5333333333333333
95,Архонт падающих звёзд,/bestiary/7170-archon_of_falling_stars/,0.65,0.20998531571218795,0.6666666666666666,0.5,0.5714285714285714,0.4666666666666667,0.7142857142857143,0.6
96,Афсун Горбани,/bestiary/8533-afsoun_ghorbani/,0.35,0.14390602055800295,0.3333333333333333,0.5,0.35714285714285715,0.6666666666666666,0.5,0.5333333333333333
97,Аликсиан Обездоленный,/bestiary/7818-alyxian_the_dispossessed/,0.5,0.22320117474302498,0.6,0.5,0.5714285714285714,0.4,0.5,0.6666666666666666
98,Алтизавр,/bestiary/12093-altisaur/,0.5,0.28928046989721,0.9333333333333333,0.21428571428571427,0.7142857142857143,0.06666666666666667,0.42857142857142855,0.2
99,Атропал,/bestiary/2633-atropal/,0.1,0.328928046989721,0.6,0.14285714285714285,0.7142857142857143,0.8,0.6428571428571429,0.8
100,Аликсиан Прощённый,/bestiary/7814-alyxian_the_absolved/,0.5,0.23494860499265785,0.6,0.5,0.5714285714285714,0.4,0.5,0.6
101,Ангел пакта смерти,/bestiary/6919-deathpact_angel/,0.65,0.2555066079295154,0.5333333333333333,0.6428571428571429,0.42857142857142855,0.6,0.7142857142857143,0.7333333333333333
102,Архонт Триумвирата,/bestiary/8289-archon_of_the_triumvirate/,0.65,0.20998531571218795,0.6666666666666666,0.5,0.5714285714285714,0.4666666666666667,0.7142857142857143,0.6
103,Адское орудие,/multiverse/bestiary/6794-hellfire_engine/,0.65,0.315712187958884,0.6666666666666666,0.5714285714285714,0.7857142857142857,0.06666666666666667,0.35714285714285715,0.0
104,Архан Жестокий,/bestiary/4257-arkhan_the_cruel/,0.9,0.32305433186490456,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.35714285714285715,0.6
105,Акаанваэрд,/bestiary/11835-akaanvaerd/,0.7,0.3744493392070485,0.8666666666666667,0.35714285714285715,0.7857142857142857,0.5333333333333333,0.42857142857142855,0.6666666666666666
106,Андросфинкс,/bestiary/295-androsphinx/,0.6,0.2907488986784141,0.7333333333333333,0.35714285714285715,0.6428571428571429,0.5333333333333333,0.6428571428571429,0.7333333333333333
107,Ауринакс,/bestiary/5102-aurinax/,0.7,0.3744493392070485,0.8666666666666667,0.5,0.7857142857142857,0.5333333333333333,0.5,0.8
108,Аштиррантора,/bestiary/6137-ashtyrranthor/,0.7,0.3744493392070485,0.8666666666666667,0.35714285714285715,0.7857142857142857,0.5333333333333333,0.42857142857142855,0.6666666666666666
109,Амнизу,/multiverse/bestiary/6461-amnizu/,0.8,0.29515418502202645,0.3333333333333333,0.42857142857142855,0.5,0.6666666666666666,0.42857142857142855,0.6
110,Астерия,/bestiary/13301-asteria/,0.65,0.28487518355359764,0.4,0.7142857142857143,0.5,0.4666666666666667,0.35714285714285715,0.6666666666666666
111,Араста,/bestiary/7213-arasta/,0.7,0.4390602055800294,0.8,0.5714285714285714,0.7142857142857143,0.4666666666666667,0.7857142857142857,0.5333333333333333
112,Арктурия,/bestiary/6125-arcturia/,0.6,0.19676945668135096,0.3333333333333333,0.5714285714285714,0.5,0.6666666666666666,0.5,0.5333333333333333
113,Астральный Дредноут,/multiverse/bestiary/6466-astral_dreadnought/,0.75,0.434654919236417,0.9333333333333333,0.21428571428571427,0.7857142857142857,0.13333333333333333,0.5,0.6
114,Аурнозчи,/bestiary/13260-aurnozci/,0.55,0.5418502202643172,0.8666666666666667,0.7142857142857143,0.8571428571428571,0.2,0.7142857142857143,0.6
115,Ацерерак,/bestiary/1232-acererak/,0.8,0.4170337738619677,0.4,0.5714285714285714,0.6428571428571429,0.8666666666666667,0.7142857142857143,0.6666666666666666
116,Аспект Багамута,/bestiary/5524-aspect_of_bahamut/,0.9,0.8575624082232012,1.0,0.6428571428571429,0.9285714285714286,0.8,1.0,1.0
117,Аспект Тиамат,/bestiary/5519-aspect_of_tiamat/,0.9,0.8414096916299559,1.0,0.5,1.0,0.6666666666666666,0.7142857142857143,0.8666666666666667
118,Бабуин,/bestiary/326-baboon/,0.35,0.002936857562408223,0.26666666666666666,0.5,0.2857142857142857,0.13333333333333333,0.42857142857142855,0.2
119,Бабуин химера,/bestiary/5801-chimeric_baboon/,0.35,0.002936857562408223,0.26666666666666666,0.5,0.2857142857142857,0.13333333333333333,0.42857142857142855,0.2
120,Барсук,/bestiary/327-badger/,0.25,0.002936857562408223,0.13333333333333333,0.35714285714285715,0.35714285714285715,0.06666666666666667,0.42857142857142855,0.13333333333333333
121,Безумная Мэри,/bestiary/4767-mad_mary/,0.25,0.004405286343612335,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.3333333333333333
122,Белдора,/bestiary/7769-beldora/,0.35,0.024963289280469897,0.3333333333333333,0.5,0.2857142857142857,0.5333333333333333,0.42857142857142855,0.5333333333333333
123,Бепис Медовар,/bestiary/5106-bepis_honeymaker/,0.25,0.002936857562408223,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.3333333333333333
124,Блуто Крогаров,/bestiary/4687-bluto_krogarov/,0.25,0.004405286343612335,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.3333333333333333
125,Бумажная птица,/bestiary/8391-paper_bird/,0.4,0.0,0.13333333333333333,0.5714285714285714,0.21428571428571427,0.06666666666666667,0.5,0.2
126,Барон Варгас Валлакович,/bestiary/4681-baron_vargas_vallakovich/,0.5,0.011747430249632892,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.4,0.5,0.5333333333333333
127,Белый Нефритовый император,/bestiary/8545-white_jade_emperor/,0.5,0.011747430249632892,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.4,0.5,0.5333333333333333
128,Боггл,/multiverse/bestiary/6482-boggle/,0.45,0.024963289280469897,0.26666666666666666,0.6428571428571429,0.35714285714285715,0.2,0.42857142857142855,0.2
129,Больная гигантская крыса,/bestiary/5642-diseased_giant_rat/,0.35,0.00881057268722467,0.2,0.5,0.2857142857142857,0.06666666666666667,0.35714285714285715,0.13333333333333333
130,Бригганок,/bestiary/8364-brigganock/,0.35,0.011747430249632892,0.13333333333333333,0.5,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.4
131,Бродяга,/bestiary/7689-gadabout/,0.3,0.014684287812041116,0.4,0.35714285714285715,0.42857142857142855,0.0,0.21428571428571427,0.0
132,Бурт,/bestiary/7437-boerth/,0.35,0.014684287812041116,0.3333333333333333,0.42857142857142855,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.3333333333333333
133,Баппидо,/bestiary/5875-buppido/,0.4,0.01762114537444934,0.26666666666666666,0.5,0.35714285714285715,0.3333333333333333,0.14285714285714285,0.26666666666666666
134,Баровийская ведьма,/bestiary/4660-barovian_witch/,0.25,0.022026431718061675,0.2,0.35714285714285715,0.35714285714285715,0.4666666666666667,0.35714285714285715,0.4
135,Боевой конь,/bestiary/329-warhorse/,0.3,0.02643171806167401,0.6,0.42857142857142855,0.35714285714285715,0.06666666666666667,0.42857142857142855,0.2
136,Боско Даггерхэнд,/bestiary/6042-bosco_daggerhand/,0.3,0.04552129221732746,0.4666666666666667,0.35714285714285715,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.3333333333333333
137,Багбир,/bestiary/13-bugbear/,0.55,0.0381791483113069,0.4666666666666667,0.5,0.35714285714285715,0.26666666666666666,0.35714285714285715,0.26666666666666666
138,Беното Кралазар,/bestiary/9254-benoto_kralazar/,0.4,0.04405286343612335,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.5333333333333333,0.35714285714285715,0.2
139,Бес,/bestiary/84-imp/,0.4,0.013215859030837005,0.2,0.5714285714285714,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.4666666666666667
140,Бескостный,/bestiary/6853-boneless/,0.35,0.03671071953010279,0.5333333333333333,0.5,0.42857142857142855,0.0,0.35714285714285715,0.0
141,Болотник,/bestiary/5264-moorbounder/,0.4,0.042584434654919234,0.6,0.5,0.42857142857142855,0.06666666666666667,0.42857142857142855,0.13333333333333333
142,Босс гоблинов,/bestiary/182-goblin_boss/,0.6,0.02936857562408223,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333
143,Бритвеннолозая зараза,/bestiary/13120-razorvine_blight/,0.35,0.0381791483113069,0.3333333333333333,0.5,0.35714285714285715,0.13333333333333333,0.35714285714285715,0.06666666666666667
144,Бронзовый соболь,/bestiary/7166-bronze_sable/,0.5,0.04552129221732746,0.4,0.5714285714285714,0.42857142857142855,0.06666666666666667,0.5,0.0
145,Бурый медведь,/bestiary/330-brown_bear/,0.3,0.048458149779735685,0.6,0.35714285714285715,0.5,0.06666666666666667,0.42857142857142855,0.2
146,Баран Сахарок,/bestiary/5063-ram_sugar/,0.4,0.04698972099853157,0.3333333333333333,0.5,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.4666666666666667
147,Бард,/multiverse/bestiary/6476-bard/,0.5,0.0631424375917768,0.3333333333333333,0.5,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.4666666666666667
148,Барнибус Бластвинд,/bestiary/5105-barnibus_blastwind/,0.25,0.033773861967694566,0.26666666666666666,0.35714285714285715,0.21428571428571427,0.5333333333333333,0.5,0.3333333333333333
149,Белый медведь,/bestiary/328-polar_bear/,0.35,0.06020558002936858,0.6666666666666666,0.35714285714285715,0.5,0.06666666666666667,0.42857142857142855,0.2
150,Белый сторожевой дрейк,/multiverse/bestiary/6788-white_guard_drake/,0.45,0.07488986784140969,0.5333333333333333,0.35714285714285715,0.5,0.13333333333333333,0.35714285714285715,0.2
151,Бербаланг,/multiverse/bestiary/6478-berbalang/,0.45,0.07048458149779736,0.26666666666666666,0.5714285714285714,0.21428571428571427,0.5333333333333333,0.35714285714285715,0.3333333333333333
152,Берсерк,/bestiary/420-berserker/,0.4,0.09691629955947137,0.5333333333333333,0.42857142857142855,0.5,0.26666666666666666,0.35714285714285715,0.26666666666666666
153,Бессмертный солдат,/bestiary/4996-undying_soldier/,0.6,0.03671071953010279,0.5333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4666666666666667
154,Блайндхейм,/bestiary/13626-blindheim/,0.45,0.03671071953010279,0.4,0.5714285714285714,0.42857142857142855,0.26666666666666666,0.35714285714285715,0.26666666666666666
155,Бларг,/bestiary/5869-blurg/,0.65,0.06020558002936858,0.6,0.42857142857142855,0.5714285714285714,0.6,0.35714285714285715,0.4
156,Близнецы Селенелион,/bestiary/8376-selenelion_twin/,0.45,0.04698972099853157,0.2,0.6428571428571429,0.35714285714285715,0.4,0.35714285714285715,0.5333333333333333
157,Блуждающий огонёк,/bestiary/311-will_o_wisp/,0.7,0.030837004405286344,0.0,1.0,0.2857142857142857,0.4,0.5,0.3333333333333333
